funding_total_usd,funding_rounds,age,is_tech,success
14600000.0,1,22.0,0,1
2000000.0,1,14.0,0,1
905000.0,1,17.0,0,0
31000000.0,1,30.0,1,1
250000.0,1,14.0,0,0
500000.0,1,13.0,0,0
16300000.0,2,18.0,1,1
4200000.0,1,71.0,0,1
16006.0,1,14.0,1,0
18000000.0,2,34.0,0,0
1000000.0,1,24.0,1,1
21900000.0,3,33.0,1,1
14078664.0,3,19.0,0,0
10000.0,1,12.0,0,0
3474608.0,2,22.0,1,1
130861.0,1,18.0,0,0
30000000.0,1,20.0,0,0
94000.0,2,17.0,1,0
12000000.0,1,20.0,0,0
95000000.0,1,50.0,0,1
630000.0,3,16.0,0,1
4000000.0,2,19.0,1,1
4674662.0,2,14.0,1,0
25000.0,1,14.0,1,0
100000.0,1,23.0,1,0
2400000.0,1,115.0,1,1
360000.0,1,13.0,0,1
1200000.0,1,12.0,0,0
3500000.0,1,12.0,0,1
23000000.0,2,22.0,0,0
1100000.0,1,23.0,0,0
1000000.0,1,16.0,0,0
6500000.0,2,17.0,0,1
76700000.0,6,27.0,0,0
1500000.0,1,26.0,1,0
13700000.0,1,19.0,0,1
250000.0,1,14.0,1,1
39985886.0,6,26.0,1,1
8500000.0,2,21.0,1,1
87168000.0,1,27.0,1,1
310000.0,1,15.0,0,0
264414.0,2,18.0,0,0
60000.0,1,19.0,0,0
50000.0,1,19.0,0,0
2200000.0,1,26.0,1,0
71400000.0,4,18.0,0,1
7000000.0,1,18.0,0,0
58510.0,1,18.0,0,0
10700000.0,4,18.0,0,1
1624638.0,1,14.0,0,0
130300000.0,4,27.0,0,0
15071350.0,4,23.0,1,1
32000000.0,2,33.0,0,1
950000.0,3,15.0,0,1
700000.0,2,19.0,1,1
329250.0,1,19.0,1,0
1890000.0,1,25.0,0,0
14000000.0,3,31.0,0,0
74000000.0,5,20.0,1,1
6500000.0,2,21.0,0,0
12700000.0,2,16.0,1,1
2006760.0,1,23.0,0,0
587000.0,2,21.0,1,0
1250000.0,2,23.0,1,0
5067737.0,2,38.0,1,0
964000.0,1,25.0,0,0
28000.0,2,15.0,0,0
1000000.0,1,36.0,0,1
200000.0,1,16.0,0,0
24000000.0,2,28.0,0,1
6000000.0,1,24.0,0,1
500000.0,1,11.0,0,0
1000000.0,2,16.0,0,0
8864292.0,2,32.0,1,1
27000000.0,3,25.0,1,1
21189.0,2,15.0,0,0
52792.0,1,14.0,1,0
23040630.0,4,18.0,1,1
68800000.0,3,29.0,1,1
49600000.0,2,46.0,1,1
52500000.0,3,26.0,0,1
49000000.0,3,31.0,0,1
40000.0,1,16.0,0,0
5500000.0,1,19.0,1,0
3400000.0,1,16.0,1,1
14449995.0,2,19.0,1,0
10000.0,1,17.0,1,0
39702320.8212205,1,28.0,0,0
6500000.0,1,19.0,1,1
125000000.0,1,19.0,0,0
45650000.0,5,20.0,1,1
370000.0,1,13.0,1,0
100000.0,1,14.0,0,0
89400001.0,4,19.0,1,1
200000.0,2,17.0,0,0
1500000.0,1,14.0,0,1
3280942.0,1,11.0,1,0
58000000.0,2,27.0,1,0
16393442.0,1,46.0,0,0
42446.9665578542,1,12.0,0,0
42446.9665578542,1,12.0,0,0
13500000.0,2,23.0,0,0
35800000.0,2,27.0,1,1
2100000.0,2,14.0,1,0
500000.0,1,16.0,0,0
1000000.0,2,15.0,0,1
121000000.0,5,25.0,1,1
32000000.0,2,17.0,1,1
49450000.0,5,26.0,0,1
448000.0,3,14.0,1,0
300000.0,1,21.0,1,0
277900.0,2,16.0,1,0
2400000.0,3,23.0,0,1
71900834.0,6,27.0,0,1
5000000.0,2,20.0,1,0
49733850.0,3,40.0,1,0
2000000.0,1,12.0,1,0
1100000.0,1,28.0,1,0
2500000.0,1,26.0,1,1
1400000.0,2,17.0,1,1
1000000.0,1,14.0,1,1
12000000.0,1,27.0,1,1
13000000.0,2,22.0,1,0
750000.0,1,29.0,1,1
1500000.0,1,14.0,1,1
9650000.0,2,26.0,0,1
5440000.0,2,29.0,0,1
16000000.0,1,25.0,1,1
15500000.0,2,21.0,0,1
5100000.0,1,23.0,1,0
19391496.0,2,15.0,0,1
88950000.0,2,37.0,1,1
2500000.0,1,19.0,0,0
8175000.0,7,19.0,0,1
4250000.0,1,16.0,1,1
3572737.0,3,15.0,1,1
80600000.0,3,23.0,1,1
1500000.0,1,15.0,0,1
20000000.0,1,41.0,0,0
87396.0,3,16.0,1,0
16500000.0,1,25.0,0,0
13000000.0,1,19.0,0,1
33052663.0,5,19.0,0,1
125000.0,1,11.0,0,0
40000000.0,3,23.0,1,0
540000.0,1,14.0,1,0
2600000.0,1,15.0,1,1
6100000.0,1,25.0,1,0
60000.0,1,18.0,0,0
8000000.0,3,23.0,1,1
12500000.0,1,25.0,0,0
1410000.0,1,30.0,0,0
32500000.0,3,24.0,1,0
1100000.0,2,20.0,1,0
2250000.0,2,28.0,1,1
158261598.746082,5,29.0,1,1
8798987.0,2,18.0,1,1
59000000.0,4,25.0,0,1
41600000.0,4,17.0,0,1
3500000.0,1,17.0,1,1
400000.0,1,17.0,0,0
66000000.0,2,26.0,1,0
1000000.0,1,21.0,0,0
9542.0,1,20.0,1,1
4000000.0,1,22.0,1,0
3300000.0,2,19.0,1,1
2000000.0,1,17.0,0,0
240000000.0,1,31.0,0,0
70000.0,2,19.0,0,1
108000000.0,2,26.0,1,1
3500000.0,1,21.0,1,1
3200000.0,1,29.0,0,0
13000000.0,1,23.0,0,0
13000000.0,2,23.0,1,0
15000000.0,1,27.0,0,0
500000.0,1,11.0,0,0
40000.0,1,14.0,0,0
10000022.0,2,27.0,1,1
8000000.0,1,33.0,1,1
1386789.0,2,30.0,0,0
140992280.0,1,25.0,0,1
42500000.0,5,26.0,1,1
5280000.0,2,32.0,0,1
16000000.0,2,28.0,0,1
32000000.0,2,21.0,0,0
1000000.0,1,11.0,1,0
8200001.0,1,18.0,0,0
75000.0,1,12.0,0,0
1500000.0,1,18.0,0,0
8000000.0,2,28.0,1,1
14176048.0,4,18.0,1,0
35000000.0,3,28.0,1,1
16554338.0,1,32.0,0,0
24999996.0,1,19.0,1,1
258215.0,1,20.0,1,0
40000.0,1,15.0,1,0
120000.0,1,13.0,1,0
6875000.0,2,18.0,1,1
12500000.0,2,20.0,1,0
78259.0,1,14.0,1,0
47000000.0,3,42.0,1,1
16000000.0,1,19.0,0,0
12000000.0,1,32.0,1,1
15000.0,2,15.0,0,0
2000000.0,1,24.0,0,0
7055.0,1,16.0,0,0
63000000.0,2,28.0,1,1
3600000.0,2,26.0,1,1
6000000.0,1,17.0,0,0
12144055.0,1,33.0,0,0
2180175.0,1,27.0,1,1
39122000.0,4,30.0,0,1
1000000.0,1,14.0,1,0
76500.0,1,14.0,0,0
90000.0,1,16.0,1,0
4662500.0,4,27.0,1,0
750000.0,1,18.0,1,0
725000.0,2,17.0,0,0
6500000.0,1,35.0,1,1
4000000.0,1,12.0,0,0
5000000.0,1,27.0,1,1
55500000.0,3,17.0,1,1
6850000.0,2,22.0,0,0
1500000.0,1,13.0,0,0
54200000.0,4,20.0,1,1
95000000.0,2,27.0,0,1
15000000.0,1,32.0,0,1
6000000.0,1,29.0,1,1
121281.0,1,13.0,0,0
19600000.0,3,22.0,1,1
2500000.0,2,14.0,1,1
1500000.0,2,18.0,1,1
1250000.0,2,14.0,0,0
50000.0,1,11.0,0,0
15230.0,1,13.0,1,1
130000.0,1,15.0,1,0
455000.0,2,19.0,1,0
200000.0,1,16.0,0,0
32000000.0,2,28.0,1,1
16000000.0,2,32.0,1,1
5850000.0,1,54.0,0,0
750000.0,3,18.0,0,1
3100000.0,1,15.0,0,0
2425000.0,3,15.0,0,0
1100000.0,1,14.0,0,0
9000.0,1,15.0,0,0
35500000.0,3,16.0,1,0
5190128.0,2,21.0,1,1
350000.0,1,16.0,0,0
3352194.0,3,17.0,1,0
13880000.0,1,25.0,1,1
42497374.0,4,19.0,1,1
55346471.0,4,20.0,1,0
800000.0,1,22.0,1,1
8000000.0,2,19.0,1,1
13460000.0,2,21.0,1,0
188210000.0,5,26.0,1,1
15600000.0,1,26.0,1,1
35000000.0,2,26.0,0,1
7660000.0,1,22.0,0,1
1000000.0,1,26.0,1,1
18800000.0,2,16.0,0,1
1000.0,1,19.0,0,0
32000000.0,3,19.0,1,1
2000000.0,1,15.0,1,1
12000000.0,1,24.0,0,1
27748.8983687348,1,11.0,0,0
14000000.0,1,29.0,1,1
38400000.0,5,27.0,1,0
1125000.0,2,19.0,1,1
16560000.0,3,26.0,1,1
450000.0,1,23.0,1,1
50000.0,1,16.0,0,0
14050000.0,2,17.0,1,1
29050000.0,4,19.0,1,1
1200000.0,1,20.0,1,0
33200000.0,3,35.0,1,1
16000000.0,3,31.0,0,1
2750000.0,3,16.0,1,1
167500.0,1,17.0,1,0
50000.0,1,16.0,1,0
7380000.0,1,23.0,1,1
1455000.0,8,19.0,1,0
8800000.0,2,14.0,1,0
150000.0,1,15.0,1,0
2000000.0,1,15.0,1,0
3700000.0,1,21.0,1,1
10670000.0,1,30.0,0,1
12116716.0,3,27.0,0,1
675150.0,4,16.0,1,0
100000.0,1,14.0,0,1
500000.0,1,14.0,0,0
336325000.0,11,15.0,0,1
3500000.0,1,16.0,1,1
5000000.0,1,11.0,0,0
2600000.0,1,14.0,0,1
400000.0,1,16.0,0,0
51300000.0,4,21.0,1,1
7000000.0,1,18.0,0,0
5300000.0,3,21.0,0,1
50000.0,1,14.0,0,0
700000.0,1,14.0,0,1
1200000.0,1,17.0,1,0
8000000.0,1,33.0,1,1
6821772.0,1,20.0,0,1
2000000.0,2,13.0,0,0
100000.0,1,19.0,1,0
9700000.0,3,19.0,0,0
1300000.0,2,15.0,0,1
1807716.0,3,19.0,1,1
5750000.0,1,16.0,1,0
984000.0,2,14.0,0,1
10000.0,1,19.0,1,0
25000.0,1,16.0,1,0
18885.0,1,15.0,1,0
695000000.0,4,31.0,0,1
15300000.0,1,26.0,1,1
34085228.0,4,22.0,1,1
500000.0,1,15.0,1,0
1000000.0,1,14.0,0,0
25000.0,1,16.0,0,0
3000000.0,1,20.0,0,1
15700000.0,3,19.0,1,0
1390750.0,3,14.0,1,1
500000.0,2,14.0,0,0
500000.0,1,16.0,1,0
8393798.0,1,16.0,0,1
65000.0,2,15.0,1,0
4000000.0,2,19.0,1,0
1000000.0,1,11.0,0,0
20600000.0,3,23.0,0,1
15031860.0,5,18.0,0,0
200000.0,1,19.0,0,0
400000.0,1,16.0,0,1
1000000.0,1,17.0,0,0
241827.0,2,17.0,0,0
275000.0,1,17.0,1,0
49800796.812749,1,26.0,1,0
75000000.0,1,28.0,1,1
12000000.0,1,23.0,1,1
5900000.0,2,16.0,0,1
12000000.0,2,20.0,0,1
5575000.0,4,20.0,1,1
32630837.0,4,23.0,0,1
6000000.0,1,24.0,0,1
50000.0,1,12.0,0,0
8100000.0,1,30.0,1,1
1500000.0,1,22.0,1,0
712000.0,1,19.0,1,0
4500000.0,1,21.0,0,0
8000000.0,2,22.0,1,1
9000000.0,1,16.0,1,1
250000.0,1,17.0,0,1
20000.0,1,11.0,0,0
130000.0,1,17.0,1,1
750000.0,1,12.0,0,0
25000.0,1,13.0,0,0
1000000.0,1,19.0,0,1
443000.0,4,15.0,1,0
60000.0,1,15.0,1,0
194526.0,2,16.0,0,0
1700000.0,1,19.0,1,0
68569234.0,1,14.0,0,0
50000000.0,1,35.0,1,1
28415704.0,3,24.0,1,1
185287501.0,3,27.0,1,1
1500000.0,1,20.0,1,1
10900000.0,3,26.0,1,0
50000.0,1,14.0,1,0
7500000.0,1,26.0,1,1
9195002.0,2,16.0,1,0
769548.331562066,4,16.0,0,1
1915000.0,3,19.0,1,1
5527508.0,1,13.0,0,0
35000000.0,2,20.0,0,0
300000.0,1,12.0,1,0
1000000.0,1,14.0,1,0
188302.0,1,12.0,1,0
2500000.0,1,12.0,0,0
50000.0,1,18.0,1,0
42000000.0,4,30.0,1,1
744176.988159971,2,11.0,0,0
6500000.0,1,27.0,0,1
7000000.0,2,15.0,1,1
17035520.0,2,26.0,0,1
3395000.0,4,16.0,1,1
500000.0,1,12.0,0,0
980000.0,1,25.0,1,0
25131611.0,3,25.0,1,1
39790000.0,4,23.0,1,1
14503750.0,3,21.0,0,1
3767701.0,3,28.0,1,1
13000000.0,2,24.0,1,1
1471000000.0,9,18.0,0,1
400000.0,1,17.0,1,0
14850000.0,4,13.0,1,1
14250000.0,3,16.0,1,1
5000000.0,2,14.0,0,1
300000.0,1,25.0,0,0
17722860.0,4,27.0,0,0
9200000.0,2,21.0,1,1
31000000.0,5,17.0,0,1
338834.0,1,27.0,1,0
700000.0,1,16.0,0,0
611387.0,2,24.0,0,0
3000000.0,1,17.0,1,1
750000.0,1,15.0,0,0
300000.0,1,15.0,0,0
1125000.0,1,12.0,0,1
2450000.0,2,14.0,0,1
286839.0,1,20.0,1,0
2400000.0,1,24.0,1,1
10497161.0,2,17.0,1,1
4000000.0,1,20.0,1,0
350000.0,2,16.0,0,1
53200000.0,2,13.0,1,1
1600000.0,1,20.0,1,0
300000.0,2,13.0,0,0
500000.0,2,19.0,0,1
14000000.0,1,21.0,1,0
60000.0,2,16.0,1,1
8500000.0,3,16.0,1,1
150000.0,1,16.0,0,0
13200001.0,4,21.0,0,1
12951579.9733927,3,20.0,1,0
1106831.0,1,18.0,1,0
5102400.0,7,16.0,1,0
7175000.0,3,20.0,1,1
623500.0,3,14.0,1,1
28300000.0,5,21.0,1,1
30000000.0,1,24.0,0,1
650000.0,1,17.0,1,1
1300000.0,1,19.0,1,0
86547.0,1,16.0,0,0
20600000.0,2,24.0,0,1
3800000.0,2,15.0,1,1
750000.0,1,17.0,0,1
2100000.0,3,16.0,1,0
414016.0,1,11.0,0,0
73255000.0,8,21.0,1,1
600000.0,1,19.0,1,1
1400000.0,1,16.0,1,1
1900000.0,1,17.0,0,0
2651558.0,1,14.0,1,1
1100000.0,2,38.0,0,0
1500000.0,1,12.0,0,0
2100000.0,2,20.0,1,0
25000.0,1,16.0,0,0
6629950.0,3,28.0,1,1
100000.0,1,13.0,1,0
12170000.0,1,21.0,0,0
500000.0,2,13.0,0,0
40000.0,1,19.0,1,0
29000000.0,1,23.0,1,1
27500000.0,3,19.0,0,1
250000.0,1,19.0,0,0
20500000.0,3,27.0,0,1
575000.0,1,16.0,1,1
250000.0,2,18.0,1,0
110000.0,1,16.0,0,0
2249999.0,1,17.0,1,1
5600000.0,1,22.0,1,0
150000.0,1,13.0,0,0
7720000.0,2,16.0,0,1
200554.0,1,16.0,0,0
3750000.0,2,17.0,0,1
60000.0,1,11.0,1,0
500000.0,1,17.0,0,0
100000.0,1,19.0,1,0
1300000.0,1,19.0,1,0
255067782.0,6,27.0,0,1
20000000.0,1,25.0,0,1
17000290.0,2,18.0,1,1
9000000.0,1,28.0,0,1
105000.0,1,12.0,0,0
500000.0,1,11.0,0,0
14255000.0,3,17.0,1,1
205000.0,1,16.0,1,1
10000000.0,2,24.0,1,1
10000000.0,1,20.0,1,0
11500000.0,3,21.0,0,1
350000.0,1,14.0,1,1
16000.0,1,11.0,1,0
225000000.0,2,21.0,0,1
4099999.0,1,24.0,0,1
1822922.0,3,18.0,0,1
80000.0,2,14.0,1,0
96500000.0,4,16.0,0,1
22650000.0,2,17.0,1,1
4000000.0,2,13.0,1,1
4000.0,1,16.0,0,0
16500000.0,2,18.0,1,1
3012255.0,1,27.0,0,0
15742.0,1,11.0,0,0
5000000.0,1,21.0,0,0
15000.0,2,14.0,0,0
20000000.0,1,27.0,0,1
113000000.0,2,16.0,0,1
20000000.0,1,33.0,0,1
5400000.0,2,26.0,0,1
45000000.0,3,17.0,0,0
12000000.0,2,25.0,1,1
45139996.0,4,19.0,1,1
22614.0,1,12.0,0,0
200000.0,1,16.0,0,0
2484999.0,3,15.0,0,1
554105.0,1,18.0,0,0
5000000.0,1,19.0,0,1
1000000.0,1,17.0,1,0
15000.0,1,14.0,1,0
48500000.0,5,25.0,0,1
500000.0,2,13.0,0,1
30000000.0,4,20.0,1,1
410000.0,1,17.0,1,0
2515051.0,1,16.0,0,0
3910000.0,2,15.0,1,0
1885043.0,3,16.0,0,0
478000.0,2,13.0,1,1
1308754.0,1,17.0,0,0
300000.0,1,19.0,0,0
140000.0,1,15.0,1,1
1882200.0,1,26.0,0,1
1500000.0,1,19.0,0,0
924752.0,1,20.0,1,1
81017493.0,4,26.0,0,1
30000000.0,2,15.0,0,1
3000000.0,1,19.0,0,0
5150000.0,1,26.0,0,1
1163601.0,2,17.0,1,0
7800000.0,4,17.0,1,1
5000000.0,1,30.0,0,0
3050000.0,3,16.0,0,0
1000000.0,1,11.0,0,0
15000000.0,1,28.0,1,1
1126000.0,1,12.0,0,0
6500000.0,1,18.0,1,0
111500000.0,3,20.0,1,1
500000.0,1,14.0,0,0
21500000.0,4,16.0,1,1
8065397.0,1,21.0,0,0
10000.0,1,17.0,1,0
68500000.0,4,17.0,1,1
3700000.0,2,16.0,1,1
15000.0,1,14.0,0,0
72360.0,2,17.0,0,0
1250000.0,1,15.0,0,0
2400000.0,2,13.0,1,1
3000000.0,1,20.0,1,0
3500000.0,1,17.0,0,0
541000000.0,1,125.0,0,1
87468.0,1,16.0,0,0
500000.0,1,27.0,1,0
45039999.0,3,18.0,0,1
2450000.0,3,11.0,0,0
2120000.0,1,23.0,0,1
25000.0,1,12.0,1,0
3900000.0,1,23.0,0,0
9000000.0,2,24.0,0,1
620000.0,1,17.0,0,1
700000.0,2,18.0,0,0
600000.0,1,12.0,1,0
11400000.0,3,19.0,0,0
2000000.0,2,19.0,1,0
28600000.0,2,24.0,0,1
3000000.0,2,20.0,0,1
50000.0,1,16.0,0,1
6200000.0,1,35.0,1,1
1500000.0,1,18.0,0,0
298000000.0,4,21.0,1,1
24690000.0,4,21.0,1,1
4000.0,1,27.0,1,1
100000.0,1,14.0,0,0
3500000.0,1,19.0,1,0
13972693.0,2,27.0,1,1
800000.0,1,17.0,1,1
6230757.0,4,23.0,0,0
20000.0,1,14.0,0,0
55900000.0,6,20.0,0,1
9560000.0,3,16.0,0,1
40315041.0,5,24.0,0,1
3715000.0,2,17.0,1,1
457590.0,1,16.0,1,1
20000000.0,2,20.0,1,1
26041107.0,2,27.0,1,1
2000000.0,1,22.0,0,1
4940000.0,2,25.0,1,1
3000000.0,1,20.0,1,0
2100000.0,3,14.0,1,1
100000.0,1,13.0,1,0
435953.0,4,16.0,1,0
670000.0,1,41.0,0,0
100000000.0,2,31.0,0,1
71259078.0,4,28.0,1,1
5100000.0,2,19.0,1,0
3473820.0,1,15.0,1,1
5730000.0,4,24.0,1,0
685300.0,1,11.0,0,0
17300000.0,2,43.0,1,1
8000000.0,2,22.0,1,1
2500000.0,1,26.0,1,0
650000.0,3,16.0,1,0
22165091.0,10,24.0,1,1
24999998.0,3,16.0,1,1
15000000.0,3,20.0,1,1
10438672.0,1,17.0,1,1
5000000.0,1,28.0,0,1
7570000.0,3,18.0,1,0
3000000.0,1,18.0,1,1
2000000.0,1,20.0,1,0
100000.0,2,15.0,1,1
250000.0,1,24.0,1,1
21988000.0,7,24.0,1,1
146071.0,1,21.0,0,0
5000000.0,1,25.0,1,1
3000000.0,1,16.0,0,0
40000000.0,4,30.0,1,1
3070000.0,1,27.0,1,1
11253082.0,4,18.0,1,0
20000.0,1,14.0,0,0
350000.0,2,16.0,1,1
8000000.0,2,29.0,1,1
1713923.0,1,20.0,1,1
300000.0,1,16.0,0,0
242132.0,1,29.0,0,0
1000000.0,1,15.0,0,0
17000000.0,2,27.0,0,1
5666100.0,1,19.0,1,0
1700000.0,1,19.0,1,0
2300000.0,1,13.0,1,1
800000.0,1,19.0,1,0
42000000.0,3,19.0,1,1
9000000.0,2,27.0,1,1
300000.0,2,14.0,0,0
465743.0,1,17.0,1,0
156304548.0,5,23.0,1,0
5500000.0,2,19.0,0,1
7600000.0,2,11.0,0,0
1200000.0,1,15.0,0,1
1200000.0,1,16.0,0,0
6400000.0,2,21.0,1,1
26100000.0,2,29.0,0,1
1020000.0,2,17.0,0,1
18885.0,2,15.0,0,0
705000.0,3,18.0,0,0
1000000.0,1,15.0,0,0
4000000.0,2,17.0,0,0
31000000.0,2,21.0,0,1
1300000.0,1,29.0,1,1
200000.0,1,19.0,0,1
3350000.0,2,17.0,0,0
300000.0,1,18.0,1,0
1954083.0,6,15.0,1,1
2915018.0,1,21.0,0,0
14000.0,1,12.0,0,0
2454.0,1,16.0,1,0
6322000.0,2,16.0,0,1
250000.0,1,12.0,0,0
6000000.0,1,23.0,0,1
18100000.0,3,23.0,1,1
58000000.0,3,36.0,0,0
855000.0,1,15.0,1,1
30000.0,1,14.0,0,0
250000.0,2,11.0,1,0
2300000.0,1,16.0,0,0
14880000.0,1,21.0,1,0
1610000.0,1,63.0,0,1
2500000.0,1,38.0,0,0
1000000.0,1,18.0,1,0
1990000.0,1,23.0,0,1
1350000.0,4,14.0,1,1
1200000.0,1,42.0,0,0
1500000.0,1,16.0,0,0
7500000.0,1,32.0,0,0
41000000.0,1,29.0,0,1
33000000.0,2,27.0,0,1
30500000.0,2,20.0,1,0
50000.0,1,14.0,1,0
19460986.0,9,26.0,0,0
1000000.0,3,20.0,1,0
200000.0,1,21.0,1,0
1490000.0,1,57.0,0,0
5699196.0,1,12.0,0,0
2000000.0,1,12.0,0,0
1000000.0,1,16.0,1,0
200000.0,1,19.0,0,0
118000.0,1,11.0,0,0
512916.0,1,16.0,0,0
50000000.0,1,27.0,0,0
19393087.0,8,19.0,1,0
950000.0,2,20.0,1,1
2545000.0,1,18.0,0,0
6669630.0,1,16.0,0,0
6640000.0,4,18.0,1,1
2190000.0,2,19.0,1,0
50576.0,1,17.0,1,0
22500000.0,4,17.0,1,1
3750000.0,3,17.0,0,1
8500000.0,3,28.0,0,1
10918691.0,4,16.0,1,1
2000000.0,1,18.0,0,0
100000.0,1,11.0,0,0
2500000.0,1,18.0,0,1
8500000.0,3,18.0,1,0
1700000.0,1,16.0,1,1
4000000.0,2,16.0,0,1
2600000.0,1,21.0,0,0
56000000.0,3,28.0,1,1
875000.0,1,13.0,0,0
125000000.0,1,59.0,0,1
64900000.0,7,29.0,0,1
12000.0,2,16.0,0,1
50000.0,1,11.0,0,0
150000.0,1,19.0,0,0
310000.0,1,14.0,1,0
60000000.0,3,18.0,1,0
2334548.0,2,13.0,0,0
291297000.0,6,30.0,1,1
25000.0,1,15.0,0,0
118000.0,1,14.0,0,1
115000.0,1,16.0,1,0
500000.0,1,12.0,0,0
14229998.0,3,19.0,1,1
45000000.0,4,23.0,1,0
2750000.0,2,19.0,1,1
11852030.0,2,20.0,1,0
16781.0,1,13.0,1,0
650000.0,2,17.0,1,0
3000000.0,1,17.0,0,0
425000.0,1,15.0,1,1
785000.0,2,14.0,1,0
26000000.0,3,26.0,1,1
50000.0,1,16.0,0,0
28000000.0,3,29.0,1,1
3000000.0,1,23.0,0,1
8820000.0,1,21.0,0,1
10400001.0,3,19.0,1,1
150000.0,1,19.0,0,0
1000000.0,1,17.0,0,0
24500000.0,3,18.0,0,1
13618793.0,6,17.0,1,1
33400000.0,3,28.0,0,1
215000.0,1,13.0,1,0
3750000.0,1,14.0,1,1
20000.0,2,17.0,1,1
1300000.0,1,14.0,1,0
4000000.0,1,20.0,1,1
10024049.0,7,17.0,1,1
40259004.0,3,22.0,1,1
20600000.0,2,17.0,0,1
100300.0,1,15.0,1,0
150000.0,1,11.0,0,0
6000000.0,1,14.0,0,1
1500000.0,2,20.0,1,1
42500002.0,7,19.0,1,1
1200000.0,2,16.0,1,0
875000.0,1,30.0,0,0
455204.0,1,13.0,0,0
40264.0,1,15.0,0,0
4200000.0,1,19.0,0,1
91708.0,1,14.0,1,0
5806037.0,2,19.0,1,1
92899155.0,5,23.0,1,1
96800000.0,5,21.0,0,0
2500000.0,2,17.0,1,0
25107724.0,5,21.0,0,1
5000000.0,2,24.0,1,1
2200000.0,1,13.0,1,1
13000000.0,1,19.0,1,1
20500000.0,3,22.0,0,0
307588886.0,11,23.0,1,1
160000.0,1,15.0,0,0
62767.5466676709,1,12.0,0,0
1375000.0,3,19.0,1,0
44720000.0,7,20.0,0,1
38000000.0,1,25.0,1,1
4552414.0,3,20.0,0,0
2200000.0,3,16.0,1,1
5000.0,1,17.0,1,0
1268000.0,2,18.0,0,1
39000000.0,3,16.0,0,0
2600000.0,3,20.0,1,0
11450000.0,2,16.0,1,1
21189.0,1,15.0,0,0
1000000.0,1,14.0,1,1
16000000.0,2,25.0,1,0
3500.0,1,16.0,0,0
18710.0,1,12.0,1,0
11753046.0,2,28.0,1,1
40000000.0,1,32.0,0,0
13500000.0,3,36.0,0,1
23250000.0,6,23.0,0,0
9000000.0,1,27.0,1,0
19500000.0,3,24.0,1,1
11800000.0,2,24.0,1,1
17500000.0,3,28.0,1,1
250000.0,1,16.0,0,0
500000.0,1,18.0,1,0
158940.0,1,17.0,1,0
300000.0,1,15.0,1,0
1350000.0,1,15.0,1,0
16000000.0,1,28.0,0,1
15000000.0,2,20.0,0,0
209282.449997032,1,14.0,0,0
6433000.0,2,16.0,1,0
1000000.0,2,19.0,1,1
7500000.0,5,14.0,1,1
100000.0,1,16.0,1,0
64795.0,1,21.0,0,1
129590.0,1,21.0,1,1
508520.0,1,19.0,1,1
6000000.0,1,24.0,1,1
175000.0,1,13.0,1,1
16200000.0,2,16.0,1,1
200000.0,1,11.0,0,0
7275635.0,1,42.0,1,1
6080000.0,3,15.0,1,1
2000000.0,1,18.0,0,1
340000.0,1,18.0,1,0
73000000.0,3,24.0,1,0
1613875.0,1,20.0,1,0
405000.0,2,14.0,1,1
15391438.0,3,12.0,0,0
10000000.0,2,26.0,1,1
30000000.0,1,25.0,1,1
4000000.0,1,27.0,1,0
120000.0,1,15.0,0,0
5600000.0,3,16.0,1,0
506725.631103741,1,14.0,0,0
45000000.0,3,18.0,1,1
550000.0,1,33.0,0,0
2000000.0,1,23.0,1,1
96263.0,1,14.0,0,0
15045983.0,5,31.0,0,1
42000000.0,4,28.0,1,1
100000000.0,1,92.0,0,1
4000000.0,3,16.0,1,0
20000.0,1,11.0,1,0
200000.0,1,14.0,1,0
6814032.0,4,15.0,0,1
36000000.0,2,26.0,1,1
2100000.0,2,20.0,1,1
41000000.0,2,19.0,0,1
25000.0,1,14.0,1,0
900000.0,1,20.0,1,0
660000.0,1,19.0,1,0
10814672.0,4,28.0,0,0
10356751.0,3,27.0,1,1
75000.0,1,45.0,0,1
100000.0,1,13.0,0,0
890000.0,2,19.0,1,0
5400000.0,1,22.0,0,0
400000.0,1,18.0,0,1
9450000.0,3,19.0,0,1
16000000.0,1,38.0,1,1
17939377.0,4,27.0,0,1
2500000.0,1,18.0,0,1
41200000.0,2,34.0,1,1
50000000.0,1,20.0,0,1
2242196.0,2,28.0,1,1
2000000.0,1,14.0,1,1
15000000.0,3,16.0,1,0
400000.0,2,16.0,0,0
3700000.0,1,26.0,1,1
500000.0,1,17.0,1,0
210000.0,2,11.0,0,0
100000.0,1,15.0,1,0
2500.0,1,11.0,0,0
16980998.0,1,26.0,0,1
18400000.0,2,21.0,0,0
2000000.0,1,13.0,0,1
250000.0,1,11.0,0,0
123400000.0,3,18.0,1,0
1000000.0,1,24.0,1,0
11482.0,2,14.0,0,0
3362500.0,3,20.0,1,0
17333335.0,2,19.0,1,1
250000.0,1,22.0,1,0
889999.0,2,20.0,1,0
3300000.0,3,15.0,0,0
537817.0,1,12.0,0,0
16150000.0,3,17.0,1,1
500000.0,1,16.0,0,0
250000.0,1,18.0,1,0
154000.0,1,16.0,0,0
500000.0,1,11.0,0,0
100000.0,1,11.0,0,0
26500000.0,3,19.0,1,1
10000000.0,1,21.0,1,0
100000.0,1,11.0,1,0
